CN1CCN(CC1)Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4cnc5cccnn45)cc2C(F)(F)F,0LI
NC(=N)N[CH]1Cc2ccccc2[CH]1NC(=O)C(=O)Nc3ccc(Cl)c(F)c3,0LJ
NC(=N)N[CH]1Cc2ccccc2[CH]1NC(=O)C(=O)Nc3ccc(Cl)c(F)c3,0LK
N[CH]1Cc2ccccc2[CH]1NC(=O)C(=O)Nc3ccc(Cl)c(F)c3,0LL
CN1C(C)(C)CC(CC1(C)C)NC(=O)C(=O)Nc2ccc(Cl)c(F)c2,0LM
O=C1N([CH]2CNC[CH]2N(C(c3ccccc3)c4ccccc4)C1=O)C(c5ccccc5)c6ccccc6,0LQ
C1C[CH]([CH](CN1)OCc2ccc3ccccc3c2)c4ccccc4,0LR
Clc1ccc(cc1)N(C[CH]2CNC[CH]2Cc3ccccc3)c4ccccc4,0LS
O[CH](CC1c2ccccc2Sc3ccccc13)CN4CCCC4,0LU
O[CH](C[CH]1c2ccccc2Sc3ccccc13)CN4CCCC4,0LW
CC1(C)CC(CC(C)(C)N1)NC(=O)C(=O)Nc2ccc(Br)cc2,0LY
Fc1cc(NC(=O)C(=O)NC[CH]2NCCc3ccccc23)ccc1Cl,0LZ
CC1(C)O[CH](CN)[CH](CNC(=O)C(=O)Nc2ccc(Cl)c(F)c2)O1,0M1
C[CH](O)CN1CC2=C(C1)c3ccccc3Nc4ccccc24,0M2
Cc1ccc(cc1)[S](=O)(=O)N[CH]2CNC[CH](C2)C(=O)NCC(c3ccccc3)c4ccccc4,0M3
Fc1cc(NC(=O)C(=O)NC[C]23CCC[CH]2CNC3)ccc1Cl,0M4
Fc1cc(NC(=O)C(=O)NC[CH]2CCN(C2)C3CC3)ccc1Cl,0M5
CCCCCNCC([P](O)(O)=O)[P](O)(O)=O,0M7
CC1(C)C[CH]2C3=CC[CH]4[C]5(C)C[CH](O)[CH](O)C(C)(C)[CH]5CC[C]4(C)[C]3(C)CC[C]2(C=C1)C(O)=O,0MA
C1CNCCN(C1)c2snc(n2)c3ccccc3,0MB
O=C(NCC1c2ccccc2Oc3ccccc13)[CH]4CCCNC4,0ME
Cc1ccc(cc1)[S](=O)(=O)N[CH]2CNC[CH](C2)C(=O)NC[CH]3c4ccccc4Oc5ccccc35,0MJ
C[CH](N)[CH](O)C(=O)NCc1ccc(I)cc1,0ML
Cc1onc(c2cccnc2Cl)c1C(=O)N3CCN(CC3)c4ccc(cc4Cl)[N+]([O-])=O,0MM
COc1cccc(OCC(=O)Nc2ccc(cc2)c3sc4ccccc4n3)c1,0MN
CCCCOc1cc(C[CH]2CNC(=O)N2)ccc1OC,0MO
CC(=O)N[CH](Cc1ccc(F)cc1)[CH](O)CN[CH]2CC3(CCC3)Oc4ncc(CC(C)(C)C)cc24,0MP
O[P](O)(=O)C(CNC1CCCCC1)[P](O)(O)=O,0MQ
Cc1onc(c2ccccc2Cl)c1C(=O)N3CCN(CC3)c4ncc(Br)cc4C,0MS
OC(=O)c1ccc(cc1)N2[CH](c3ccc(cc3)[N+]([O-])=O)c4c([nH]nc4c5ccccc5)C2=O,0MT
O=C1Nc2ccccc2C(=O)N[CH]1Cc3c[nH]c4ccccc34,0MV
Clc1cccc(c1)[S](=O)(=O)Nc2ccc(cc2)c3ccc4[nH]nc(NC(=O)c5occc5)c4c3,0MX
Nc1n[nH]c2ccc(cc12)c3ccc(N[S](=O)(=O)c4cccc(Cl)c4)cc3,0MY
OC1=NC(S[CH]1CC(=O)Nc2cccc(c2)C(F)(F)F)=NN=Cc3ccccc3O,0MZ
OB(O)CN[S](=O)(=O)Cc1cccc(c1)C(O)=O,0N3
OB(O)CN[S](=O)(=O)c1ccc(cc1)c2[nH]nnn2,0N4
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1O,0N5
O=C([CH](Cc1cccc(c1)C#N)N[S](=O)(=O)c2ccc3CNCCc3c2)N4CCCC4,0N6
OC(=O)C(O)=CC(=O)C1(CCN(CC1)Cc2ccccc2)Cc3ccc(Cl)cc3,0N8
Cn1cnc(c1)C2=NC(=C(O)C(=O)N2)C(O)=O,0N9
OB(O)CN[S](=O)(=O)c1ccc(nc1)c2[nH]nnn2,0NA
OB(O)CN[S](=O)(=O)c1ccc(c(Cl)c1)c2[nH]nnn2,0NB
OB(O)CN[S](=O)(=O)c1ccc(cc1Cl)c2[nH]nnn2,0ND
OB(O)CN[S](=O)(=O)c1ccc(cc1C(F)(F)F)c2[nH]nnn2,0NE
CC(C)(N)c1cc(NC(=O)[CH]2CCc3ccc(Oc4ccnc5NC(=O)CCc45)cc3C2)cc(c1)C(F)(F)F,0NF
CC1(CCN(CC1)[S](C)(=O)=O)n2cnc3cnc4[nH]ccc4c23,0NH
COc1ccc2nc(sc2c1)c3ccccc3F,0NJ
CCC(CC)Nc1ncnc2c(OC)c(OC)c(OC)cc12,0NK
CC(C)(C)OC(=O)N[CH]1CC[CH](C1)n2cnc3cnc4[nH]ccc4c23,0NL
O=C(NCCCN1CCC2(CC1)OCc3ccccc23)[CH]4CCCN4Cc5ccccc5,0NN
OC[CH]1O[CH]([CH](F)[CH]1N=[N+]=N)N2C=CC(=O)NC2=O,0NP
CCO[P]1(=O)N=C(Nc2ccc(N[S](C)(=O)=O)cc12)C3=C(O)[CH](N(CCC(C)(C)C)C3=O)C(C)(C)C,0NQ
COc1ccccc1[S](=O)(=O)Nc2ccc3NC(=O)N(C)Cc3c2,0NS
CC(C)N1CCC[CH]1C(=O)N2CC[CH](CC2)n3cnc4cnc5[nH]ccc5c34,0NT
O=C(CC#N)N1CCC[CH](C1)n2cnc3cnc4[nH]ccc4c23,0NU
C1CN(CCC1n2cnc3cnc4[nH]ccc4c23)Cc5ccccc5,0NV
COc1ccc2c(N[CH](C)Cc3[nH]nc(C)c3)ncnc2c1OC,0NY
O=C(NCCN1CCOCC1)c2ccc(cc2)c3nccc4ccccc34,0O4
Cc1cc2ccccc2c(n1)c3ccc(cc3)C(=O)NCCN4CCOCC4,0O5
CCc1ccc(cc1)c2ccc3N(C)[S](=O)(=O)c4c[nH]nc4c3c2,0O7
CCc1cc(n(n1)c2ccc3n(CC4=CNC(=O)C=C4)c(nc3c2)c5cc(ccc5O)C(O)=O)c6oc(C)cc6,0OG
O=C1N(C=Nc2ccccc12)c3ccccc3,0OK
O=C(OCc1ccccc1)c2cccnc2,0OM
OCc1cccc(OCc2ccccc2)c1,0OP
FC(F)(F)c1ccc(cc1)C(=O)N2C[CH]3C[CH](C2)C4=CC=CC(=O)N4C3,0OQ
Clc1cc(Cl)cc(CNCCCNC2=CC(=O)c3ccccc3N2)c1,0OU
C[CH]1CCCC[CH]1Oc2nc(N)c3C(=O)C=CN(CC#N)c3n2,0OV
NC(=O)c1c(N)nc(OC2CCCC2)nc1O[CH]3CCC[CH]3O,0OW
NC(=O)c1cnc(OC2CCCC2)nc1N,0OX
CC[CH](C)[CH](NC(=O)[CH](C)NC(=O)OCc1ccccc1)B(O)O,0P2
Clc1cc(Cl)cc(CNCCCNc2[nH]c3ccccc3n2)c1,0P4
COc1ccc(Oc2cc(NCc3[nH]c4ccccc4n3)nc(n2)N5CCNC(=O)C5)c(Cl)c1,0P5
COc1c(Br)cc(Br)cc1CNCCCNC2=CC(=O)c3ccccc3N2,0P8
CCn1ncc2c1c3cc(ccc3N(C)[S]2(=O)=O)c4ccc(CC)cc4,0PF
CN(Cc1cc(ccc1Cl)[CH](CC(O)=O)c2ccc3n(C)nnc3c2)[S](=O)(=O)c4ccccc4,0PL
Cc1onc(C)c1c2ccc3CC[C](O)(c4ccccc4)c3c2,0Q1
Cc1nc2cnc3N=CCc3c2n1[CH]4CCC[CH](O)C4,0Q2
CC[CH](C)[CH](NC(=O)[CH]1CCCN1C(=O)[CH](N)C(C)(C)C)C(O)=O,0QG
CC(C)[CH](NC(=O)C(F)(F)F)C(=O)N[CH](C)C(=O)Nc1ccc(cc1)C(F)(F)F,0QN
Nc1cccc(N[S](=O)(=O)c2ccc(F)cc2)n1,0QR
OC1CCN(CC1)C(=S)c2c[nH]c3ccccc23,0QV
C(c1[nH]c2ccncc2n1)c3c[nH]c4ccccc34,0QX
O=C(Nc1ccc2[nH]c(Cc3c[nH]c4ccccc34)nc2c1)[CH]5CCCN5,0QY
CC[CH]([CH](C)O)N1[CH]([CH](C[C](C)(CC(O)=O)C1=O)c2cccc(Cl)c2)c3ccc(Cl)cc3,0R3
NC1=NC(=O)N(C=C1C#Cc2ccc(cc2)C#C)[CH]3CC[CH](CO[P](O)(O)=O)O3,0R8
CCNC(=O)c1[nH]c2ncc(c3cncc(c3)C(O)=O)c(n4ccc(n4)C(F)(F)F)c2c1,0R9
OC(=O)CCc1cccc(c1)c2cnc3[nH]ccc3c2,0RA
NC1=NC(=O)c2ncc(nc2N1)C(=O)NCc3[nH]nnc3,0RB
COc1ccc(Cl)cc1[S](=O)(=O)N2CCc3c(C)cc(cc23)C(=O)Nc4ccc(cc4)C(O)=O,0RD
CC(C)NC[CH](C(=O)N1CCN(CC1)c2ncnc3[CH](O)C[CH](C)c23)c4ccc(Cl)cc4,0RF
COc1ccc(Cl)cc1[S](=O)(=O)N2CCc3c(C)cc(cc23)C(=O)Nc4ccc(C(O)=O)c(Cl)c4,0RK
COc1cccc(OC)c1C(=O)N[CH]([CH]2N[CH](C(O)=O)C(C)(C)S2)C(O)=O,0RM
CCCc1sc2ncnc(N3CCN(CC3)C4=NCC(C)(C)S4)c2c1,0RO
OC(=O)CCN1C(=S)SC(C1=O)=C2C(=O)N(Cc3c(Cl)cccc3Cl)c4ccc(Cl)cc24,0RR
CN(C)C1CCN(CC1)c2ccc3[nH]c(nc3n2)C(=O)c4ccnc(c4)c5cncc6ccccc56,0RS
CC1(C)CN=C(S1)N2CCN(CC2)c3ncnc4sc(CC(F)(F)F)cc34,0RT
Cc1cccc2C(=O)N=C(CSc3ncccn3)Nc12,0RU
C[CH](O)[CH]([CH]1N=C(C(O)=O)C(=C1C)S[CH]2CN[CH](C2)C(=O)N(C)C)C(O)=O,0RV
O=C(Nc1ccc(Oc2ccncc2)cc1)c3ccnc(c3)N4CCOCC4,0RX
NC(=O)c1cccc(NC(=O)C=CC(O)=O)c1,0RY
NC(=O)c1cccc(NC(=O)C=CC(O)=O)c1,0RZ
N[S](=O)(=O)c1ccc(cc1)N=NC2=CC=C(O)NC2=O,0S0
Cc1ccc(cc1)[S](=O)(=O)N[CH]2[CH](O)C[CH]2CC=C,0S1
CC(C)N(C(=O)[CH]1CC[CH](C)CC1)c2cc(sc2C(O)=O)C#CC(C)(C)C,0S2
C[CH]1CC[CH](CC1)C(=O)N(N(C)C)c2cc(sc2C(O)=O)C#CC(C)(C)C,0S3
ON(C[CH](CC1CCCC1)C(=O)N2CCC[CH]2C(=O)NC(=O)c3ccccc3)C=O,0S5
COC(=O)C[CH]1N=C(c2ccc(Cl)cc2)c3c(C)c(C)sc3n4c(C)nnc14,0S6
Cc1cc([nH]n1)Nc2nc(NCCc3cccnc3)ncc2Br,0S7
Cc1cc(CNc2ncc(Br)c(Nc3[nH]nc(CCc4ccccc4)c3)n2)on1,0S9
FC(F)(F)c1ccnc(Nc2cccc(n2)c3cccc(c3)N4CCNCC4)c1,0SB
CC(C)(O)C1CCN(CC1)Cc2ccc3nc(nc(N4CCOCC4)c3n2)c5c(F)ccc6[nH]ccc56,0SC
CC(C)(O)C1CCN(CC1)Cc2ccc3nc(nc(N4CCOCC4)c3n2)c5cccc6n[nH]cc56,0SD
CC(C)(O)C1CCN(CC1)Cc2ccc3nc(nc(N4CCOCC4)c3n2)c5cnc(N)nc5,0SE
Clc1ccc(cc1)C(=O)N2C[CH]3C[CH](C2)C4=CC=CC(=O)N4C3,0SJ
C[CH]1COC2(CCN(CC2)C3=NC(=O)c4cc(cc(NO)c4S3)C(F)(F)F)O1,0SK
OC(=O)[CH]1CCCN(C1)[S](=O)(=O)c2ccc3ccccc3c2,0SL
Cc1ccc(cc1)n2nc(cc2NC(=O)NCCCNC(=O)OC(C)(C)C)C(C)(C)C,0SO
Cc1ccc(cc1)n2nc(cc2NC(N)=O)C(C)(C)C,0SQ
Cc1ccc(cc1)n2nc(cc2NC(=O)NCCCN3CCOCC3)C(C)(C)C,0SR
Cc1ccc(cc1)n2nc(cc2NC(=O)NCCN3CCOCC3)C(C)(C)C,0ST
Cc1ccc(cc1)n2nc(cc2NC(=O)NCCO)C(C)(C)C,0SU
Cc1ccc(cc1)n2nc(cc2NC(=O)NCCCCCO)C(C)(C)C,0SV
C(Cc1ccccc1)Nc2ncnc3ccccc23,0SW
Clc1ccc2oc3C(=O)NC(=Nc3c2c1)[CH]4CCCN4,0SX
O=C1NCCc2[nH]c(cc12)c3ccncc3,0SY
OC(=O)c1cccc(c1)[S](=O)(=O)N2CCc3ccccc3C2,0SZ
CNC(=O)c1cccc(c1)[S](=O)(=O)N2CCc3ccccc3C2,0T0
N#Cc1ccc(cc1)[CH]2CCCc3cncn23,0T3
C[CH](NC(=O)c1cc(NO)cc(c1)C(F)(F)F)c2ccccc2,0T4
C[CH](NC(=O)c1cc(cc(c1)C(F)(F)F)[N+]([O-])=O)c2ccccc2,0T5
COc1cc(OC)c2nnc3n(c2c1)c(nc3C)c4ccccc4Cl,0T6
CCCc1nc(C)c2n1c3ccc(OCc4ccc5ccccc5n4)cc3nc2C,0T7
Cc1nc(N)nc2N(C3CCCC3)C(=O)C(=Cc12)c4c[nH]nc4,0TA
COc1ncc(cc1F)C2=Cc3c(C)nc(N)nc3N(N4CCCC4)C2=O,0TB
CSC1=NN2C(=C3C=CC=CN3[Cu]2(Cl)S1)c4ccccn4,0TE
COc1cc(Cl)c(cc1OC)c2nc(SCC(=O)N(C)C)nc3[nH]cc(C#N)c23,0TM
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0TO
CNC(=O)c1cnc(N)c2cc(sc12)c3ccc(cc3)N4CCOCC4,0TP
CCN(CC)CCC[CH](C)Nc1ccnc2cc(Cl)ccc12,0TX
Cc1nc(N)nc(n1)c2n3ccccc3nc2Nc4[nH]ncc4,0TZ
C[Se][CH]1[CH](O)[CH](CO[P](O)(O)=O)O[CH]1N2C=CC(=O)NC2=O,0U1
CCc1nc(N)nc(N)c1Cc2cc(OC)c(OC)c(C=CC(=O)N3N=Cc4ccccc4[CH]3C=C(C)C)c2,0U6
F[S](=O)(=O)c1cccc(c1)c2oc(nn2)c3cc(Cl)cc(Cl)c3,0U7
C[C](O)(C[S](=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,0U9
Oc1c(Cl)cc(cc1Cl)c2oc(nn2)c3cccc(c3)[S](F)(=O)=O,0UA
Oc1c(Cl)cc(cc1Cl)c2oc(nn2)c3cc(ccc3Br)[S](F)(=O)=O,0UC
C[S](=O)(=O)NCc1nc2cnc3[nH]ccc3c2n1[CH]4C[CH]5CC[CH]4C5,0UJ
Nc1nn2cc(ncc2n1)c3ccccc3,0UL
COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(C)CC4,0UN
COc1cccc2[nH]cc(C[CH](N)C(O)=O)c12,0UO
CC(C)Oc1cc(CN2CC[C]3(C[CH]2C)CN(C)[S](=O)(=O)N3c4cccc(F)c4)ccc1O,0UP
CC(C)Oc1cccc(CN2CC[C]3(C[CH]2C)CN(C)[S](=O)(=O)N3c4cccc(F)c4)c1,0UQ
OC(=O)C(O)(c1ccccc1)c2ccccc2,0UT
COC(=O)[CH]1CC[CH](CC1)n2c(NC(=O)c3ccccc3)nc4ccc(CN5CCCCC5)cc24,0UU
CNc1[nH]c2cc3C(=O)NC(=Nc3c(CCNCC45CC6CC(CC(C6)C4)C5)c2n1)N,0UX
CCOc1cc(OCC#Cc2ccc3ccncc3c2)ccc1C[NH3+],0V0
CNc1[nH]c2cc3C(=O)NC(=Nc3c(CCNC[CH]4CC[CH](CC4)C#Cc5ccc(cc5)c6ccccc6)c2n1)N,0V2
CNc1[nH]c2cc3C(=O)NC(=Nc3c(CCNC[CH]4CC[CH](CC4)C#Cc5cccnc5)c2n1)N,0V3
CC#Cc1cncc(c1)c2sc(c(Cl)c2)[C]3(C)CC(=O)N(C)C(=N)N3,0V6
COc1ccc(cc1)c2nsc(C)c2C(=O)NC(=N)NCc3cc(Cl)c(N)c(Cl)c3,0VA
COc1ccc(cc1)c2nsc(C)c2C(=O)NC(=N)NCc3cc(C)c(NC(C)=O)c(Cl)c3,0VB
COCC[CH]1C[CH]1c2cncc(OC[CH]3CCN3)c2,0VC
N[CH](Cc1c[nH]cn1)C(=O)Cc2ccc(OCc3ccccc3)cc2,0VD
CCN(CCO)c1ccc(Nc2ncc(n3ccnc23)c4cccc(O)c4)cc1,0VE
C[CH]1CCCN1c2cccc(Nc3cc(nn4ccnc34)c5ccccc5)n2,0VG
CCc1cccc(Nc2cc(N[CH]3CCCC[CH]3N)nnc2C(N)=O)n1,0VH
COc1ccc(CC2=C(O)C(=O)c3ccccc3C2=O)cc1,0VJ
FC(F)(F)c1cccnc1Oc2ccc(Nc3[nH]c4cc(ccc4n3)C#N)cc2,0VM
CC(C)(C)c1ccc(Nc2[nH]c3cc(ccc3n2)C#N)cc1,0VN
N[S](=O)(=O)c1ccc(Nc2nccc(n2)c3cccc(c3)C(=O)N4CCCCC4)cc1,0VU
C[CH](NC(=O)NC1C2CC3CC(C2)CC1C3)C(=O)N4CC[CH](N4c5ccccc5F)c6ccccc6Cl,0W2
Clc1ccccc1CNC(=O)c2nccnc2NCc3ccccc3Cl,0W4
O=C(CC1=NC(=CC(=O)N1)N2CCOCC2)Nc3ccccc3,0W7
Oc1ccc(F)cc1Nc2scc(n2)c3ccncc3,0WA
Oc1ccc(F)cc1Nc2scc(n2)c3cccc(c3)C#N,0WB
C[C](O)(C#Cc1ccc2CCN(c2c1)c3nc(N)ncc3Cl)c4sccn4,0WC
CN(Cc1oc2ccccc2c1C)C(=O)CCc3cnc4NC(=O)CCc4c3,0WE
C[CH](N1C[CH](C1)Oc2ccccc2)C3=Nc4n(ncc4C(=O)N3)C5CCCC5,0WF
CN1C(=O)N(C)c2nc(N)c(CN)c(c3ccccc3Br)c2C1=O,0WG
Cn1cc(c2ccc3N(CCc3c2)C(=O)Cc4cccc(c4)C(F)(F)F)c5c(N)ncnc15,0WH
C[CH](N1C[CH](C1)c2ncccn2)C3=Nc4n(ncc4C(=O)N3)C5CCCC5,0WL
CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[CH]4CCOC4,0WM
Cc1onc(c2ccccc2)c1C(=O)N[CH]([CH]3N[CH](C(O)=O)C(C)(C)S3)C(O)=O,0WO
COc1[nH]nc2ncc(NC(=O)c3c(F)ccc(NC(=O)c4cccc(c4)C(C)(C)C#N)c3F)cc12,0WP
CN(C)c1nc2ccccc2n1c3nc(N4CCOCC4)c5nc(CN6CCC(CC6)C(C)(C)O)n(C)c5n3,0WR
CCc1[nH]c2nc(Oc3cncnc3)nc(N4C[CH]5[CH](N)[CH]5C4)c2c1Cl,0WT
O=C1NC=Nc2c(CCNCC3CCCCC3)c4[nH]c(NCc5sccc5)nc4cc12,0WW
N[CH](Cc1ccc(O)c(c1)n2cccn2)C(O)=O,0WZ
Clc1cccc(Cl)c1C(=O)NC2=CC(=O)N=CC2,0X2
[O-][N+](=O)c1c(Nc2cc(F)cc(Cl)c2)ccc3nonc13,0X3
Clc1cccc(Cl)c1C(=O)Nc2ccnc(NC(=O)C3CC3)c2,0X5
Clc1cc(cc(Cl)c1C(=O)Nc2ccnc(NC(=O)C3CC3)c2)C#N,0X6
Cc1ccccc1CNc2nccnc2C(N)=O,0X7
NC(=N)NCCC[CH](N[S](N)(=O)=O)C(O)=O,0X9
Cc1cc2cc(c1)C(=O)N[CH](COCC=CCCCC2=O)[CH](O)CNC(C)(C)c3oc(cn3)C(C)(C)C,0XA
[O-][N+](=O)c1c(Nc2cccc(F)c2)ccc3nonc13,0XB
Cc1ccc(Nc2cc(N[CH]3CCCC[CH]3N)nnc2C(N)=O)nc1C,0XF
COc1nc(Nc2ccc(cc2)C(=O)N(C)C)ncc1c3scc(c3)C(O)=O,0XG
F[CH]1C[CH]1C(=O)Nc2cc(NC(=O)c3c(Cl)cccc3Cl)ccn2,0XH
CCC#CCO[CH]1C[CH]2[CH]3CCC(=O)[C]3(C)CC[CH]2[C]4(C)C=CC(=O)C=C14,0XJ
NC(c1ccc(F)cc1)c2ccc(F)cc2,0XN
F[CH]1C[CH]1C(=O)Nc2cc(NC(=O)c3c(Cl)cc(cc3Cl)C#N)ccn2,0XP
NC(=O)c1cc2cc(Br)c(nc2nc1N)C(F)(F)F,0XS
Cc1oc2ccccc2c1C(=O)c3cc(C)c(O)c(C)c3,0XV
CC(=O)N[CH]1[CH](O)O[C](F)(CO)[CH](O)[CH]1O,0XY
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)N[CH](CCO)c4ccc(Cl)cc4,0XZ
Cn1cnc(Nc2cc(Nc3ccc(C)c(NC(C)=O)c3)nc4n2ncc4C#N)c1,0Y4
CC1=CN([CH]2CCCN(C2)Cc3ccc(C(O)=O)c(Oc4cccc(c4)C(F)(F)F)c3)C(=O)NC1=O,0Y5
CC[CH](CO)N1[CH]([CH](C[CH](CC(O)=O)C1=O)c2cccc(Cl)c2)c3ccc(Cl)cc3,0Y7
OC(=O)[CH]1C[CH](CN1)Oc2nccc3ccc(Br)cc23,0Y8
OC(=O)CCc1onc(c1)c2ccc(cc2)c3cccc(Cl)c3,0YD
OC(=O)CCc1onc(c1)c2ccccc2,0YE
OC(=O)CCc1ccc(cc1)c2ccccc2,0YF
NC(=Cc1ccc(O)cc1)C(=O)NCC(O)=O,0YG
COc1ccc(c(C)c1)c2cc([nH]n2)NC(=O)Nc3cc(nn3c4ccc(C)cc4)C(C)(C)C,0YH
NC(=O)c1nccnc1NCc2ccccc2Cl,0YI
CC(C)NC(=O)c1[nH]c2c(NC(=O)Nc3cc(nn3c4ccc(C)cc4)C(C)(C)C)cccc2c1,0YJ
CC1=CN2CC[S](=O)(=O)N=C2C(=N1)c3ccc(OC4CCCCC4)cc3,0YK
Cc1ncc(Cc2csc(CCO)c2C)c(N)n1,0YN
COc1cnc(nc1c2[nH]c3CCNC(=O)c3c2)c4cnc5ccccc5c4,0YO
COc1ccccc1C(Br)=C(NC(=O)c2ccc(cc2)[N+]([O-])=O)C(=O)N3CCCCC3,0YP
[O-][N+](=O)c1cc(ccc1C(=O)Nc2ccc(cc2)c3[nH]ccn3)C(=O)Nc4ccc(cc4)C5=NCCN5,0YU
NCCc1cc(Br)cc(c1)C#Cc2cccc(c2)C#Cc3cc(Br)cc(CCN)c3,0YV
C[CH](NC(=O)[CH](Cc1ccccc1)NC(=O)C(F)(F)F)C(=O)Nc2ccc(cc2)C(F)(F)F,0Z0
CC(C)C[CH](NC(=O)C(F)(F)F)C(=O)N[CH](C)C(=O)Nc1ccc(cc1)C(F)(F)F,0Z2
CC(C)C[CH](NC(=O)OCc1ccccc1)C(=O)N[CH](C)C(=O)NO,0Z9
CC1(C)Cc2cc(Cl)ccc2C(=N1)N[CH](Cc3ccccc3)C4=NC(=O)ON4,0ZA
CC(C)C[CH](NC(=O)c1occc1)C(=O)N2Cc3[nH]c4ccccc4c3C[CH]2C(O)=O,0ZC
Cc1ccc(cc1)[S](=O)(=O)N[CH](Cc2cccc(c2)C(N)=N)C(=O)N3CCCCC3,0ZG
OC(=CC(=O)c1c[nH]c2ccc(Cl)cc12)c3n[nH]nn3,100
C[CH]1O[CH](C[CH]1O[P](O)(O)=O)n2cnc3c(N)ncnc23,103
Cc1onc(c2ccccc2Cl)c1C(=O)NCB(O)O,105
N[S](=O)(=O)c1ccc(NN=C2C(=O)Nc3ccc(Br)cc23)cc1,106
O=C1N=C2C=Cc3ncsc3C2=C1CNc4ccc(cc4)[S](=O)(=O)Nc5ccccn5,107
C[CH](NCc1cc(ccc1O)C(N)=N)C(O)=O,108
C[CH](NCc1ccc(cc1O)C(N)=N)C(O)=O,109
CC(C)ON(CC(=O)NO)[S](=O)(=O)c1ccc(cc1)c2ccccc2,10B
C[CH]1CCCCN1[S](=O)(=O)c2ccc(cc2)N3C=CCC3=O,10H
CN1C(=N)N[C]2(CN(C[CH]2C1=O)C(=O)c3ccccc3)c4scc(c4)c5cccc(c5)C#N,10J
O=C(Cc1ccc(cc1)c2sccc2)Nc3[nH]nc(c3)C4CC4,10K
CN(c1ncccc1CNc2c(cnc3[nH]c(cc23)c4ccccc4)C#N)[S](C)(=O)=O,10N
COc1cccc(n1)N2C[CH]3C(=O)N(C)C(=N)N[C]3(C2)c4scc(c4)c5cccc(c5)C#N,10O
C[n+]1cccc(CNC(=O)[CH]2CCCN2C(=O)[CH](N)Cc3ccccc3)c1,10P
CN1C(=N)N[C]2(CN(C[CH]2C1=O)c3ncccc3C#N)c4scc(c4)c5cccc(c5)C#N,10Q
CC(C)Cc1nc(C)c(C(O)=O)c(c2ccc(C)cc2)c1CN,10T
NC(=N)c1ccc(CNC(=O)[CH]2CCCN2C(=O)CNC3CCCC3)cc1,10U
COc1cccnc1N2C[CH]3C(=O)N(C)C(=N)N[C]3(C2)c4scc(c4)c5cccc(c5)C#N,10V
CN1C(=N)N[C]2(CN(C[CH]2C1=O)c3ccccc3)c4sc(cc4)c5ccc(F)c(c5)C#N,10W
COCCNCc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,10Z
CO[CH]1O[CH](C)CC2=C1C(=O)c3c(O2)cc(O)c(O)c3C(O)=O,113
CC(C)n1c2ccccc2c(c3ccc(F)cc3)c1C=C[CH](O)C[CH](O)CC(O)=O,115
Nc1sc2cc(ccc2n1)C(=O)NCC(O)=O,11E
COc1cc(ccc1c2ccccc2)[CH](C)C#Cc3c(C)nc(N)nc3N,11F
CC[CH]1N(C2CCCC2)c3ncncc3N(C)C1=O,11G
O[S](=O)(=O)c1ccc2C(=O)c3cc(ccc3C(=O)c2c1)[S](O)(=O)=O,11H
Ic1ccccc1C(=O)Nc2cccc(c2)c3ccccc3,11J
O=C(Cc1ccc(OCCN2CCCC2)cc1)Nc3cc([nH]n3)C4CC4,11K
CSc1sc(C(=O)N2CCC3(CC2)COc4ccc(CN)cc34)c5ccccc15,11M
NCc1ccc2OCC3(CCN(CC3)C(=O)C=Cc4ccccc4)c2c1,11N
OC([CH]1CCc2ccncc12)([P](O)(O)=O)[P](O)(O)=O,11P
NC(=N)c1ccc(CNC(=O)[CH]2CCCN2C(=O)CNC3CCCCC3)cc1,11U
OC(=O)c1cc(ccc1Cl)N2[CH](c3scc(Br)c3)C(=C(O)C2=O)C(=O)c4ccccc4,11Y
NC(=[NH2+])c1ccc2[nH]c(nc2c1)C3=CC=CNC3=O,120
NC(=[NH2+])c1ccc2[nH]c(nc2c1)c3ncccc3O,121
NC(=[NH2+])c1ccc2nc([nH]c2c1)c3ccccc3O,122
COc1ccc(O)c(c1)c2[nH]c3ccc(cc3n2)C(N)=[NH2+],123
NC(=[NH2+])c1ccc2[nH]c(cc2c1)c3ccccc3O,124
CC1=CN([CH]2O[CH](CO[P](O)(O)=O)[CH](O)[CH]2OCCF)C(=O)NC1=O,125
Clc1ccc2NC(=O)C(=C(N[CH]3CN4CCC3CC4)c2c1)c5[nH]c6ccccc6n5,12C
OC(=O)Cc1ccc(cc1)N2[CH](c3ccccc3Cl)C(=C(O)C2=O)C(=O)c4ccccc4Cl,12G
CN1CCN(CC1)c2ncnc3ccccc23,12I
CC(C)Oc1cccc(NC(=O)c2ccccc2I)c1,12J
